============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3400000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0007496   7.8643E+07 -9.3831E+05 -5.0318E+05
0007497   8.2057E+07  2.3049E+06  6.3192E+05
0007498   8.0960E+07  2.5502E+06  1.2181E+06
0007499   8.1496E+07 -8.0066E+05 -5.8657E+06
0007500   8.0548E+07 -8.4182E+05 -3.2058E+06
0007501   7.8382E+07 -4.3563E+05  4.3862E+06
0007502   8.0172E+07 -1.6500E+06  5.9221E+05
0007503   7.8501E+07  7.2588E+05 -8.1246E+05
0007504   8.0486E+07  1.1048E+06 -5.9986E+06
0007505   7.8018E+07  1.3886E+06 -6.7464E+05
0007506   8.3005E+07 -3.2516E+06 -2.1134E+06
0007507   8.1888E+07 -4.5706E+05 -3.6299E+04
0007508   8.1385E+07 -4.2445E+05  3.7283E+05
0007509   7.9715E+07  7.3817E+05 -2.7177E+06
0007510   8.0715E+07 -7.9652E+05  1.5754E+05
0007511   8.1551E+07 -1.1519E+06 -1.1733E+06
0007512   7.9180E+07 -4.3170E+06  1.8601E+06
0007513   7.9881E+07 -9.8615E+05  5.3746E+05
0007514   7.8088E+07 -5.6867E+05  2.0497E+06
0007515   8.0684E+07  1.9274E+06 -9.6385E+05
0007516   7.7515E+07 -1.6010E+06 -5.0256E+05
0007517   8.0984E+07 -2.5820E+06 -3.3139E+06
0007518   8.1009E+07  1.5612E+06  5.0202E+05
0007519   7.9115E+07 -1.2393E+06  8.1258E+04
0007520   8.2363E+07  7.5765E+05  2.2070E+06
0007521   8.1744E+07  5.8939E+05 -5.8017E+05
0007522   7.8282E+07  1.2599E+06 -3.1253E+05
0007523   8.1339E+07  7.2128E+05 -5.9908E+05
0007524   8.0264E+07 -6.9442E+05  1.1055E+04
0007525   8.2213E+07  4.9505E+05  1.2945E+05
0007526   7.8560E+07  2.3828E+05  3.5397E+06
0007527   8.0751E+07 -6.9525E+05 -7.0316E+05
0007528   8.0670E+07  3.7088E+06 -3.6118E+06
0007529   8.0667E+07  6.0140E+05  1.3778E+06
0007530   8.2608E+07  1.7525E+05  3.3249E+06
0007531   7.9302E+07 -3.3330E+05 -3.2826E+06
0007532   8.0885E+07 -9.2988E+05  2.4507E+05
0007533   7.8984E+07  1.2713E+06 -1.1812E+06
0007534   7.9668E+07  3.8969E+05  1.1772E+06
0007535   8.1461E+07  1.4188E+05  1.4748E+04
0007536   8.0489E+07  1.0747E+06 -2.4509E+05
0007537   8.2269E+07 -2.0151E+03  2.1911E+06
0007538   8.2501E+07 -1.0324E+06 -1.5233E+06
0007539   8.0497E+07  2.3102E+06 -1.9776E+06
0007540   7.8365E+07  1.9708E+06  1.7551E+05
0007541   7.9729E+07 -2.5472E+05  3.4476E+06
0007542   8.1013E+07 -3.6330E+04  1.5322E+06
0007543   7.9299E+07  1.8375E+05  1.9882E+06
0007544   8.0335E+07 -3.6358E+06  1.9395E+06
0007545   8.2295E+07  1.9240E+06  1.3824E+06
0007546   8.0902E+07  1.9325E+06  3.2719E+06
0007547   8.0267E+07  2.7938E+05  2.2156E+06
0007548   8.1633E+07  1.8160E+06  8.0469E+05
0007549   7.8667E+07  3.3994E+05  2.6771E+05
0007550   8.1312E+07 -1.5922E+05  9.4448E+05
0007551   8.0339E+07 -1.4091E+06  1.5635E+06
0007552   7.9123E+07  2.2188E+06 -1.0793E+06
0007553   8.1853E+07 -7.5713E+05  6.4240E+04
0007554   8.1292E+07  4.1865E+05  1.0062E+05
0007555   8.0368E+07  1.6348E+06 -5.3604E+05
0007556   8.0107E+07  1.0324E+06  4.9267E+06
0007557   8.0743E+07  1.6323E+06 -9.0901E+05
0007558   8.1319E+07 -1.0007E+06 -1.9307E+06
0007559   8.1007E+07 -2.8690E+05  7.8283E+05
0007560   8.1001E+07  6.9857E+05  2.0109E+06
0007561   8.0458E+07 -1.4811E+06 -3.6367E+06
0007562   7.9636E+07 -9.1466E+05  2.4830E+06
0007563   7.9442E+07 -6.9642E+05  1.8353E+06
0007564   7.8669E+07 -6.0441E+05 -1.3186E+06
0007565   7.8582E+07  3.7342E+05 -1.9044E+06
0007566   8.1797E+07 -1.4460E+06  1.8997E+05
0007567   7.9613E+07  1.0574E+06  3.9486E+06
0007568   8.0988E+07  7.0472E+05 -1.1605E+06
0007569   7.9691E+07 -4.6627E+05 -3.7440E+05
0007570   8.4426E+07  1.6876E+05  8.7762E+05
0007571   7.9592E+07  2.2057E+06  1.1672E+06
0007572   7.9328E+07  1.2783E+06  3.6124E+06
0007573   8.0323E+07 -7.9532E+05 -6.1742E+05
0007574   7.8494E+07  1.3177E+06  1.2911E+06
0007575   8.1434E+07  2.6361E+04 -5.5137E+06
0007576   8.0666E+07 -1.2008E+05 -3.6826E+06
0007577   8.1060E+07 -3.3431E+06 -1.5777E+06
0007578   8.3128E+07  6.8827E+05 -1.1940E+06
0007579   8.2551E+07  9.0334E+05  2.2706E+06
0007580   8.1885E+07  2.7154E+06  2.1461E+06
0007581   8.1880E+07 -3.5504E+06  1.3038E+05
0007582   7.9367E+07  2.3776E+06 -2.3389E+05
0007583   7.9287E+07  4.1514E+06  7.5315E+05
0007584   8.1466E+07  2.1288E+06  7.0565E+05
0007585   8.2026E+07 -1.1782E+06 -5.4888E+05
0007586   8.0008E+07 -6.8599E+06 -5.7963E+06
0007587   8.3736E+07 -4.0224E+06  6.4771E+05
0007588   8.2452E+07 -1.7447E+06 -2.4994E+06
0007589   8.0696E+07 -3.1793E+06 -2.8187E+06
0007590   7.9677E+07 -1.7677E+06  3.7604E+05
0007591   8.0081E+07 -1.8752E+06  2.5493E+06
0007592   7.9220E+07 -1.1812E+06  4.5209E+05
0007593   8.1436E+07 -7.2346E+05  6.4315E+05
0007594   7.9133E+07 -3.3435E+06 -1.3391E+06
0007595   7.9435E+07  4.7285E+05  8.4999E+05
0007596   7.8639E+07 -1.2860E+05 -1.6802E+06
0007597   8.0958E+07  4.6766E+06 -4.5523E+04
0007598   8.3326E+07  1.4618E+05  1.3171E+06
0007599   8.0141E+07 -1.2259E+06 -1.5304E+06
0007600   8.0609E+07  2.1047E+06 -3.6032E+05
0007601   8.1504E+07  2.6803E+06  5.4792E+05
0007602   7.9968E+07 -2.1668E+06 -3.0744E+05
0007603   8.1543E+07 -3.3947E+06 -5.3010E+06
0007604   7.9712E+07 -2.4588E+05 -5.5785E+04
0007605   8.1346E+07 -1.4568E+06  2.3982E+06
0007606   8.0716E+07  5.9448E+05 -1.2587E+06
0007607   8.1763E+07 -4.9095E+06  1.7245E+06
0007608   8.0620E+07 -1.1512E+06 -2.4771E+06
0007609   8.0113E+07 -1.2296E+06 -3.1677E+06
0007610   8.1098E+07  1.0998E+06 -2.1816E+06
0007611   8.0277E+07 -1.0409E+06  4.6444E+06
0007612   8.3556E+07 -2.3843E+05 -3.3082E+06
0007613   8.1121E+07  6.3330E+05 -1.9583E+06
0007614   8.1714E+07 -1.6255E+06 -1.9101E+06
0007615   8.0873E+07  7.0606E+05  1.7671E+06
0007616   7.9881E+07 -5.1820E+05 -2.9251E+06
0007617   7.9807E+07  1.4615E+06 -1.7903E+06
0007618   8.0788E+07 -5.5848E+05  5.0479E+05
0007619   7.9489E+07 -4.3567E+06  1.7808E+06
0007620   7.9649E+07  1.4121E+06 -1.3634E+05
0007621   8.1116E+07 -1.7322E+06  1.4644E+06
0007622   7.7649E+07  6.7729E+05 -2.6964E+06
0007623   8.0136E+07  6.5912E+05 -1.5430E+06
0007624   8.2654E+07 -5.2912E+05  4.8151E+05
0007625   8.1623E+07  7.6817E+05  2.3072E+05
0007626   8.1947E+07 -7.1510E+05  2.6557E+06
0007627   8.0544E+07  8.3418E+05  1.5425E+06
0007628   8.0742E+07 -1.4030E+06  6.2001E+05
0007629   7.9081E+07  2.7980E+06 -1.0038E+06
0007630   8.0949E+07 -1.8629E+06  1.1504E+06
0007631   7.8565E+07  1.6736E+06  8.4564E+05
0007632   8.1862E+07 -1.6746E+06  9.8915E+05
0007633   7.9322E+07 -1.1241E+06  2.4818E+06
0007634   8.1529E+07 -1.9029E+06  2.2550E+06
0007635   7.9548E+07 -4.2216E+05 -5.5808E+06
0007636   8.0401E+07  4.0162E+05 -3.3757E+06
0007637   7.8722E+07  3.8288E+04  3.4799E+06
0007638   7.9078E+07 -3.1783E+05  1.5696E+06
0007639   8.0055E+07  2.0948E+06  3.0990E+06
0007640   8.1145E+07  2.3538E+06 -3.1946E+05
0007641   8.0993E+07  4.6805E+05 -1.7584E+06
0007642   8.0605E+07  1.5636E+06 -2.0848E+06
0007643   7.9629E+07 -1.6833E+05  6.8124E+05
0007644   8.2646E+07  1.3732E+06  1.4149E+06
0007645   8.0943E+07 -1.1451E+06 -3.9261E+05
0007646   8.1053E+07 -1.5320E+06 -1.4332E+06
0007647   7.9240E+07 -1.2688E+06 -1.5730E+06
0007648   8.1754E+07 -1.7966E+06 -4.1406E+06
0007649   8.3011E+07 -2.9717E+06  4.8535E+06
0007650   8.1082E+07  1.8958E+06  5.2544E+05
0007651   8.0199E+07  2.0099E+06  7.7792E+05
0007652   7.9032E+07  3.5955E+05 -2.2489E+06
0007653   7.9447E+07  2.8055E+06  6.6254E+05
0007654   8.2163E+07  4.5877E+05  2.2896E+06
0007655   7.9212E+07  9.2310E+05  1.8117E+06
0007656   8.2130E+07  1.7472E+06  1.5883E+06
0007657   8.1361E+07 -1.9065E+06 -2.3441E+06
0007658   7.9955E+07 -1.0523E+06  1.3449E+06
0007659   7.9954E+07 -1.4620E+06  2.9928E+05
0007660   8.1804E+07 -2.5090E+06 -1.4727E+06
0007661   8.3557E+07 -2.1898E+06  7.5890E+05
0007662   8.2235E+07  2.5843E+06  1.3977E+06
0007663   7.9716E+07  3.1145E+06 -2.8491E+06
0007664   7.9321E+07 -3.5804E+05  4.1381E+05
0007665   8.0300E+07 -9.2347E+05  2.1778E+06
0007666   8.0810E+07 -2.7580E+06  3.0941E+06
0007667   8.0037E+07  3.3811E+05  2.0590E+06
0007668   7.9569E+07 -1.8845E+06 -1.3423E+06
0007669   7.9716E+07 -5.7977E+05  3.0610E+06
0007670   7.9791E+07 -4.1259E+05  2.1529E+06
0007671   8.1595E+07  8.6729E+05  3.9453E+04
0007672   7.9374E+07 -2.3593E+06 -2.1867E+06
0007673   8.1240E+07  1.7012E+06  3.0372E+05
0007674   7.9433E+07  1.1197E+06 -1.7687E+06
0007675   7.8948E+07  2.1006E+06  3.4538E+06
0007676   8.1095E+07  1.2381E+06 -3.9459E+05
0007677   7.9109E+07 -1.9481E+04 -1.0758E+06
0007678   8.0420E+07  2.6436E+05 -1.3636E+06
0007679   7.8655E+07  3.9080E+06 -2.3272E+06
0007680   8.1444E+07  1.0757E+06 -1.1437E+06
0007681   7.9641E+07 -1.4507E+06 -2.5188E+05
0007682   8.0550E+07 -2.5434E+06 -6.8585E+04
0007683   8.2498E+07 -8.2581E+05  4.3613E+06
0007684   8.0041E+07 -3.3654E+06 -2.1985E+06
0007685   8.0676E+07 -1.4206E+05  2.8603E+05
0007686   8.0302E+07 -1.6645E+06 -5.9779E+05
0007687   8.1364E+07  6.4925E+03 -1.9043E+06
0007688   8.0748E+07 -1.8966E+06 -1.6448E+06
0007689   8.1456E+07  4.2749E+06  3.9586E+05
0007690   7.9182E+07  3.9922E+05 -4.5229E+05
0007691   7.9361E+07  1.0293E+05  2.3852E+06
0007692   8.1140E+07 -1.3085E+06  1.9467E+06
0007693   7.9957E+07  9.6207E+05  2.1345E+06
0007694   8.1923E+07 -6.4747E+05 -2.1175E+06
0007695   7.9934E+07 -3.1658E+06 -2.1601E+05
0007696   8.2412E+07 -2.0998E+06  6.9697E+04
0007697   7.8969E+07  2.4114E+05  8.2177E+05
0007698   8.1083E+07  4.0432E+03 -1.2349E+06
0007699   8.0000E+07 -2.5724E+06 -4.0429E+06
0007700   8.0732E+07 -1.4552E+05 -3.0397E+06
0007701   8.1689E+07 -3.7214E+06 -5.5057E+05
0007702   8.0808E+07 -2.4135E+06  8.1036E+05
0007703   7.8280E+07  1.1532E+06  1.6243E+06
0007704   8.1782E+07 -3.4442E+05  3.0993E+06
0007705   7.8784E+07  1.3846E+06 -1.6998E+06
0007706   8.2190E+07 -1.2847E+06  7.0313E+05
0007707   8.0588E+07 -4.1720E+05 -4.6368E+05
0007708   8.0397E+07  5.5822E+05 -1.1047E+06
0007709   8.2153E+07  1.0068E+06  1.0936E+06
0007710   7.9622E+07 -1.3620E+06 -2.4915E+06
0007711   8.0668E+07 -8.0273E+05 -2.5591E+06
0007712   8.1223E+07  2.3413E+06  1.1914E+06
0007713   8.0399E+07 -1.4683E+06 -3.7134E+04
0007714   8.0465E+07  1.1099E+06  4.3623E+06
0007715   7.9796E+07  1.9928E+06  2.3059E+06
0007716   8.1703E+07  1.6511E+06 -3.8770E+06
0007717   8.1043E+07  8.7788E+05  2.2807E+06
0007718   8.1403E+07  5.6724E+05  7.5016E+05
0007719   8.1170E+07  3.7478E+05  2.4892E+06
0007720   8.1434E+07 -9.9951E+04 -4.2071E+06
0007721   8.2551E+07 -1.7689E+05 -4.8968E+05
0007722   8.2641E+07 -1.2969E+05 -7.5358E+05
0007723   8.0652E+07 -6.4052E+05  1.8662E+06
0007724   8.0059E+07  7.8160E+05  3.3089E+05
0007725   8.0874E+07 -3.4112E+05 -5.0826E+05
0007726   8.1133E+07  9.6508E+04  3.5534E+05
0007727   8.1699E+07 -1.5234E+06 -2.2668E+05
0007728   7.9931E+07 -8.9375E+05  1.0351E+04
0007729   8.1477E+07 -5.0361E+05  3.6433E+06
0007730   8.2493E+07  2.0761E+06 -1.3990E+06
0007731   8.0467E+07 -2.1162E+06  2.4443E+06
0007732   8.1009E+07  3.1417E+05 -3.2808E+05
0007733   7.8263E+07  2.1798E+06  2.2163E+06
0007734   7.8813E+07 -9.4042E+05 -4.8109E+05
0007735   7.9936E+07  4.2453E+04  5.2788E+05
0007736   8.2294E+07 -1.2208E+06 -9.7188E+05
0007737   8.0176E+07 -2.1186E+06  3.2700E+06
0007738   8.0439E+07  1.1207E+06  3.3978E+05
0007739   7.9694E+07  1.7343E+06 -3.3496E+06
0007740   8.1668E+07  1.5905E+06  9.1136E+04
0007741   7.6421E+07  4.3727E+05 -2.2163E+06
0007742   7.9071E+07 -2.3936E+06  4.4677E+05
0007743   8.0387E+07 -9.9597E+05  2.7199E+06
0007744   7.9289E+07 -1.4697E+06  1.3319E+05
0007745   8.1536E+07  7.7191E+05  1.2579E+06
0007746   8.0628E+07  1.7441E+06  1.7857E+06
0007747   8.0183E+07  2.0334E+06 -2.7259E+06
0007748   8.0955E+07  8.4359E+05  7.7624E+05
0007749   8.0923E+07 -2.1603E+06  3.3537E+06
0007750   8.0508E+07 -9.9348E+05 -3.6195E+05
0007751   8.2383E+07  1.5100E+06 -5.0856E+05
0007752   7.9713E+07 -3.2695E+05 -1.9112E+06
0007753   8.1410E+07 -2.1151E+06 -3.0215E+05
0007754   8.2183E+07 -1.7751E+05 -1.7452E+06
0007755   8.1196E+07  2.9646E+06 -4.0447E+06
0007756   7.8983E+07 -4.9483E+06 -7.2291E+05
0007757   8.2563E+07 -2.9957E+05  1.1911E+06
0007758   7.7622E+07  2.8478E+06 -6.7358E+05
0007759   7.9527E+07  6.0078E+05 -3.3647E+06
0007760   8.2064E+07 -1.1864E+06 -4.2918E+06
0007761   8.0719E+07 -2.5548E+06 -1.6535E+06
0007762   7.9412E+07  1.2296E+05 -2.9948E+06
0007763   7.7589E+07  2.3083E+06 -1.4228E+05
0007764   7.6841E+07 -2.5762E+06  2.7269E+06
0007765   8.1051E+07  1.9927E+06 -3.2562E+06
0007766   7.9513E+07 -4.1605E+06 -1.0160E+06
0007767   8.2414E+07  3.9985E+04  2.1256E+06
0007768   8.0450E+07 -1.9103E+06 -3.1483E+05
0007769   7.9803E+07  4.4928E+05 -6.8336E+04
0007770   8.2443E+07 -9.8424E+05 -3.0783E+06
0007771   8.1308E+07  1.1627E+06 -9.0518E+05
0007772   8.0706E+07  2.6961E+06  2.6769E+05
0007773   8.2178E+07  6.0058E+05 -1.4839E+06
0007774   8.1237E+07  1.0198E+06 -8.6461E+05
0007775   7.7633E+07  1.3307E+06  1.8256E+06
0007776   8.0032E+07 -1.2792E+06  4.2716E+05
0007777   8.1592E+07 -1.4581E+06 -3.2033E+05
0007778   7.9347E+07 -2.4320E+06 -7.0909E+05
0007779   7.9426E+07 -7.5170E+05  2.1948E+06
0007780   8.1000E+07 -2.8807E+05  4.2421E+06
0007781   8.2629E+07 -8.2501E+05 -1.6177E+05
0007782   8.2888E+07  4.5099E+05 -4.0084E+05
0007783   7.9984E+07 -1.5767E+06  2.9703E+06
0007784   8.1240E+07 -2.1416E+05 -3.9278E+05
0007785   7.9638E+07 -3.0557E+05 -1.4084E+06
0007786   8.1126E+07  1.6551E+05  1.5284E+06
0007787   8.0094E+07  1.9594E+05  1.1189E+06
0007788   8.1603E+07 -5.6280E+05  1.7927E+05
0007789   8.1785E+07 -1.3082E+06  1.1571E+05
0007790   8.1975E+07  9.5189E+05  6.8588E+05
0007791   8.1427E+07 -3.5813E+05  7.2945E+05
0007792   8.0976E+07 -4.3452E+05 -1.4529E+06
0007793   8.1538E+07 -2.3349E+06  5.4481E+05
0007794   7.9548E+07  8.1852E+05 -2.8452E+06
0007795   8.1007E+07 -5.4985E+05 -2.6911E+05
0007796   8.0682E+07 -1.4960E+06 -1.3236E+05
0007797   8.0940E+07 -3.1910E+06 -1.0246E+06
0007798   8.1491E+07 -1.6987E+05 -2.2224E+05
0007799   7.9894E+07  3.9847E+05  2.8175E+06
0007800   8.1802E+07 -1.8711E+06  1.1515E+06
0007801   8.2543E+07  2.2029E+06 -2.0189E+06
0007802   7.7653E+07  6.1817E+06  1.2013E+06
0007803   8.0738E+07  1.5198E+06  9.3444E+05
0007804   8.0305E+07 -9.5994E+05  5.1679E+05
0007805   8.4256E+07  2.5492E+06  4.5053E+04
0007806   7.9560E+07 -1.7473E+06  8.8644E+04
0007807   8.0326E+07  4.3452E+06  2.6168E+05
0007808   8.3220E+07 -5.3057E+05 -2.8478E+06
0007809   7.9377E+07  9.5407E+05 -1.6226E+06
0007810   7.8959E+07  1.8712E+06 -1.9066E+05
0007811   8.0538E+07  1.9527E+05 -9.4945E+05
0007812   8.1916E+07  3.8904E+05  2.2680E+06
0007813   7.7567E+07  1.5994E+06 -2.2609E+06
0007814   8.0093E+07 -2.1908E+06  8.6883E+05
0007815   8.0034E+07 -3.0692E+06  9.4183E+05
0007816   8.0350E+07  8.1665E+04 -6.0039E+05
0007817   8.1215E+07  5.2545E+05 -2.5747E+06
0007818   7.9372E+07  5.9659E+05 -1.0842E+06
0007819   8.0104E+07  3.8406E+06  3.3447E+05
0007820   7.7698E+07 -4.1151E+06 -1.1288E+06
0007821   8.0135E+07 -1.3818E+05  1.7779E+06
0007822   8.0474E+07  4.2303E+05  1.8093E+06
0007823   7.9797E+07  1.0593E+06 -1.0229E+04
0007824   8.2260E+07 -1.8127E+05 -4.2938E+06
0007825   8.1225E+07 -7.6471E+05 -1.4507E+05
0007826   7.9654E+07  1.2876E+06  3.4536E+06
0007827   8.0914E+07 -1.2707E+04  7.7967E+05
0007828   8.0463E+07 -2.9661E+05 -2.2220E+06
0007829   7.8154E+07 -5.2257E+06 -6.6901E+05
0007830   8.0948E+07 -1.4070E+06 -2.4613E+05
0007831   8.1457E+07 -2.0107E+06 -6.2973E+05
0007832   8.1518E+07  9.2670E+05  2.1167E+06
0007833   7.9870E+07 -1.3296E+06 -1.5313E+06
0007834   7.9542E+07  3.4029E+06 -1.5627E+06
0007835   8.1732E+07  6.3836E+05 -8.6494E+05
0007836   7.8662E+07  5.1218E+04  2.2993E+06
0007837   7.9223E+07 -2.5106E+06 -1.5082E+06
0007838   8.1884E+07  3.5180E+05 -1.7214E+05
0007839   8.1805E+07 -1.2580E+06 -1.8757E+06
0007840   8.1302E+07  6.8154E+05  9.9966E+05
0007841   7.9819E+07  7.8760E+05  3.8431E+06
0007842   8.1584E+07  3.1912E+05  7.8131E+05
0007843   7.9713E+07  3.9046E+06 -9.0772E+05
0007844   8.1428E+07 -1.5761E+06  2.8106E+05
0007845   7.6107E+07  4.0906E+05  4.8751E+05
0007846   8.0811E+07  4.0544E+05  1.8587E+06
0007847   8.0833E+07 -1.9494E+06  2.3508E+06
0007848   8.1019E+07 -2.0731E+06  7.2060E+05
0007849   7.9165E+07 -8.4464E+05 -5.7549E+05
0007850   7.9374E+07  7.1680E+05  8.6328E+05
0007851   7.8584E+07  9.4669E+05 -6.9469E+04
0007852   8.1862E+07 -1.9595E+06  4.5409E+05
0007853   8.1151E+07 -1.3344E+06 -2.6326E+06
0007854   7.9883E+07 -8.2243E+06 -5.4256E+05
0007855   8.0098E+07  6.4431E+05 -6.8974E+05
0007856   7.9706E+07  3.9836E+05  1.6510E+06
0007857   7.9528E+07  4.1397E+03 -6.5216E+05
0007858   8.1210E+07  3.0174E+06 -1.5184E+06
0007859   8.1108E+07  7.5861E+05 -4.1074E+06
0007860   8.1167E+07  2.1479E+06  2.0426E+06
0007861   8.2161E+07 -1.5545E+06 -4.1076E+05
0007862   7.9401E+07  2.1428E+05 -1.6408E+06
0007863   8.0763E+07 -9.6803E+05  1.2486E+06
0007864   8.1629E+07  3.8966E+06  2.0106E+06
0007865   8.1079E+07  2.4160E+06  4.2168E+05
0007866   7.9985E+07  1.3137E+06  1.6385E+06
0007867   8.0349E+07  1.2836E+06  2.6457E+06
0007868   7.8850E+07  1.5215E+06  2.3954E+06
0007869   8.1427E+07 -8.2461E+05 -1.7562E+05
0007870   8.1513E+07 -5.2662E+05  1.5030E+06
0007871   8.1078E+07 -2.5906E+06  4.9618E+05
0007872   8.1072E+07  1.6168E+06 -1.9727E+05
0007873   7.9611E+07  2.4697E+06  2.2342E+06
0007874   7.9497E+07 -6.4318E+05  2.4816E+06
0007875   8.2431E+07 -1.8630E+06 -9.2369E+05
0007876   8.1343E+07  1.7774E+06  3.4894E+05
0007877   8.0827E+07 -2.8579E+06  7.1062E+05
0007878   8.1244E+07  4.7204E+04  7.2896E+05
0007879   8.0010E+07  3.0747E+06  3.1375E+05
0007880   8.0122E+07  1.4166E+06  9.8026E+05
0007881   8.0642E+07  5.5066E+05  3.6982E+05
0007882   7.9503E+07  2.5851E+06 -2.8776E+06
0007883   8.1309E+07  1.9343E+06 -1.6700E+06
0007884   7.8235E+07 -6.0918E+05  3.7420E+06
0007885   8.0190E+07 -1.5760E+06  2.6836E+06
0007886   8.1427E+07 -2.4245E+06  1.3493E+06
0007887   8.2718E+07 -2.9332E+05 -2.0806E+06
0007888   8.0077E+07 -9.8052E+05 -1.9672E+06
0007889   8.2248E+07  4.1626E+05 -5.3932E+04
0007890   7.8638E+07  2.3878E+06  3.8188E+06
0007891   8.2715E+07 -5.2486E+05 -1.2447E+06
0007892   8.0490E+07 -1.2781E+06 -5.0415E+05
0007893   8.1782E+07  1.4600E+06 -3.2405E+05
0007894   8.0009E+07  1.2715E+06 -1.4026E+06
0007895   8.0796E+07 -1.6470E+05  1.6123E+05
0007896   8.1674E+07 -6.7687E+05 -1.1596E+06
0007897   8.1455E+07 -5.1063E+05 -2.4483E+05
0007898   7.7190E+07  5.6498E+03  1.1705E+06
0007899   7.8453E+07 -1.2654E+06  7.4139E+03
0007900   7.8368E+07  4.5480E+05 -2.0172E+06
0007901   8.1495E+07  2.6505E+05  1.1381E+06
0007902   7.9970E+07  1.7924E+06 -2.0103E+06
0007903   8.0887E+07 -1.3235E+06  2.1429E+06
0007904   8.1549E+07 -2.2790E+06  3.2993E+06
0007905   8.0959E+07 -2.9450E+06 -6.1662E+05
0007906   8.4602E+07  9.1781E+04 -3.9784E+06
0007907   7.8924E+07  2.3325E+06 -2.9122E+06
0007908   8.1281E+07 -4.0815E+06  4.7110E+05
0007909   8.1140E+07  9.2475E+05 -1.0706E+06
0007910   8.0255E+07 -8.5982E+05 -2.8166E+06
0007911   8.1079E+07 -2.3436E+06 -2.2605E+05
0007912   8.0875E+07 -2.3157E+06  3.0993E+04
0007913   7.9434E+07 -5.1153E+06 -1.7062E+06
0007914   8.1636E+07 -5.8529E+05  1.7931E+06
0007915   8.3165E+07 -1.5366E+06  1.0781E+06
0007916   8.1320E+07  5.0116E+06 -1.3499E+06
0007917   7.9836E+07 -4.2378E+05  3.9816E+06
0007918   7.9308E+07  1.0519E+06 -9.1594E+04
0007919   8.0213E+07  2.1073E+06  1.6203E+06
0007920   8.1371E+07  1.4620E+06  1.5380E+06
0007921   8.1013E+07  1.7119E+06 -7.1167E+05
0007922   8.0996E+07 -6.0788E+05 -2.3039E+06
0007923   7.8789E+07  1.2355E+06  3.9177E+04
0007924   8.2873E+07 -4.3155E+05 -2.7499E+06
0007925   8.0258E+07 -2.4910E+06 -1.6664E+06
0007926   7.9379E+07 -1.9011E+06 -3.2012E+06
0007927   8.1522E+07 -9.0805E+05  9.8097E+05
0007928   8.0679E+07 -5.4757E+05  1.0977E+06
0007929   8.0920E+07  3.3750E+04  4.2329E+05
0007930   8.0828E+07 -2.2237E+06 -2.0321E+06
0007931   8.0977E+07  6.0795E+05  2.3203E+06
0007932   8.1235E+07 -1.4605E+06  1.8002E+05
0007933   8.0123E+07 -5.6977E+05  4.5630E+05
0007934   8.3843E+07 -7.9820E+05 -2.0774E+06
0007935   8.0758E+07 -5.3817E+05 -1.1037E+06
0007936   7.9853E+07  1.8093E+06 -1.6731E+05
0007937   8.1182E+07  3.4944E+04  8.7669E+06
0007938   8.1936E+07 -3.5615E+06  3.2324E+06
0007939   7.8872E+07 -2.1058E+06 -3.3149E+05
0007940   8.1029E+07 -2.4000E+06  2.5417E+06
0007941   8.0549E+07 -1.8553E+06 -1.8475E+06
0007942   7.9200E+07 -8.5806E+04 -1.1655E+06
0007943   7.8046E+07 -2.5715E+05 -2.6623E+05
0007944   8.1991E+07  3.1565E+05  3.5368E+05
0007945   8.0332E+07  1.8250E+06 -1.9514E+06
0007946   8.2341E+07 -4.2530E+05 -2.4379E+06
0007947   7.7668E+07  9.4440E+05 -4.4393E+04
0007948   7.6740E+07  1.8582E+06 -6.5651E+05
0007949   7.8087E+07  1.0052E+06  3.7484E+05
0007950   7.8436E+07  5.5386E+04 -9.1743E+05
0007951   8.0691E+07  6.2322E+05  2.8333E+06
0007952   8.0305E+07 -3.3425E+06  9.4386E+04
0007953   7.9875E+07 -1.0025E+06 -6.2529E+05
0007954   7.9301E+07 -7.9384E+05 -2.5612E+06
0007955   7.9758E+07  8.0274E+05  1.8689E+06
0007956   8.0900E+07  7.5983E+05  4.8304E+04
0007957   7.9259E+07 -1.2141E+06 -3.4377E+05
0007958   8.0799E+07  7.9469E+05  7.9696E+05
0007959   8.1805E+07 -1.2956E+06 -1.2342E+06
0007960   8.0881E+07  1.9887E+06 -2.3471E+06
0007961   8.0124E+07 -5.6085E+05  7.1722E+05
0007962   7.8362E+07 -2.2281E+06 -1.9197E+06
0007963   8.2315E+07 -2.1851E+06 -8.7163E+05
0007964   7.9756E+07 -6.4741E+05 -1.6490E+06
0007965   8.0929E+07  1.3895E+06  3.2836E+06
0007966   8.1293E+07  2.1595E+06  6.0896E+05
0007967   8.1459E+07  4.4005E+05 -1.5759E+05
0007968   8.2187E+07  3.1399E+05  4.3979E+06
0007969   7.9296E+07  1.4206E+05 -2.2797E+06
0007970   8.1017E+07  7.2394E+05 -4.7983E+05
0007971   7.9595E+07 -1.5739E+05  8.4806E+05
0007972   8.1908E+07 -1.2363E+05 -2.5017E+06
