============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3300000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0007285   7.5979E+07  8.8034E+05 -6.4941E+06
0007286   7.4215E+07 -2.6567E+05  3.6313E+05
0007287   7.7721E+07  4.1418E+06 -4.4560E+05
0007288   7.5330E+07  3.3180E+06  1.4593E+06
0007289   7.4519E+07 -1.3230E+05  1.5964E+06
0007290   7.4969E+07  8.2212E+05  1.7259E+06
0007291   7.4408E+07 -1.5490E+06  3.9211E+06
0007292   7.3549E+07  7.0439E+05  4.6903E+05
0007293   7.5645E+07  6.9446E+05  3.2312E+05
0007294   7.5927E+07  1.3581E+06  7.0104E+05
0007295   7.4730E+07  8.3584E+05  4.1155E+05
0007296   7.7841E+07 -2.0521E+06 -2.0280E+06
0007297   7.7452E+07 -2.0450E+06 -3.0500E+06
0007298   7.6030E+07  1.8446E+06 -1.2795E+06
0007299   7.4665E+07 -1.3690E+06  2.7091E+06
0007300   7.6346E+07 -2.6103E+06 -1.8587E+06
0007301   7.4921E+07  1.4244E+06  1.7449E+06
0007302   7.4513E+07  1.3728E+06 -1.2312E+06
0007303   7.3752E+07 -7.6551E+05 -1.3634E+06
0007304   7.4073E+07  2.8494E+06 -1.3127E+06
0007305   7.4265E+07 -1.3346E+05  9.3662E+05
0007306   7.7095E+07  1.2426E+06  2.7464E+06
0007307   7.2490E+07 -1.8717E+06 -2.9151E+06
0007308   7.4424E+07 -2.4587E+06  1.3619E+05
0007309   7.5939E+07  2.3477E+05  1.2972E+06
0007310   7.4620E+07 -1.6578E+06 -7.8889E+04
0007311   7.5498E+07  1.1871E+06  2.5806E+06
0007312   7.4179E+07  2.4366E+06  3.4259E+06
0007313   7.7292E+07  9.7237E+05 -1.5614E+06
0007314   7.5334E+07 -1.3554E+06 -9.9302E+05
0007315   7.7303E+07  9.9449E+05 -8.4237E+05
0007316   7.5407E+07  1.5564E+06  2.3372E+06
0007317   7.3379E+07 -1.7149E+06  2.1246E+06
0007318   7.4895E+07 -7.8449E+05 -2.2059E+06
0007319   7.4814E+07 -1.4126E+06  2.0848E+06
0007320   7.5767E+07 -1.1191E+06 -4.1525E+04
0007321   7.5700E+07 -2.3245E+06  5.6711E+05
0007322   7.5015E+07 -1.9638E+06  2.5139E+06
0007323   7.5243E+07  8.0132E+06 -5.0739E+05
0007324   7.4621E+07 -2.0877E+06  4.9648E+04
0007325   7.4815E+07  3.4739E+06  1.4057E+06
0007326   7.5743E+07 -1.0486E+05  4.8874E+06
0007327   7.6025E+07  3.7589E+06 -1.6356E+06
0007328   7.4361E+07 -1.3016E+06 -6.5230E+05
0007329   7.5519E+07  3.4889E+05 -1.8487E+06
0007330   7.3973E+07  5.1164E+06 -2.5979E+06
0007331   7.4660E+07 -4.8805E+05 -2.2391E+06
0007332   7.3029E+07 -7.2725E+03 -3.3878E+05
0007333   7.3533E+07  1.6802E+06  3.6210E+05
0007334   7.8605E+07  9.0298E+05 -1.2523E+06
0007335   7.4428E+07 -1.8678E+06  1.2518E+06
0007336   7.6917E+07 -5.9723E+04  3.9933E+05
0007337   7.1869E+07  6.9023E+04 -6.8933E+05
0007338   7.3826E+07  1.1296E+06 -3.7433E+05
0007339   7.4489E+07 -4.3321E+06  1.6555E+06
0007340   7.4559E+07  2.2988E+06  2.3269E+06
0007341   7.4004E+07 -1.2291E+06 -3.6153E+05
0007342   7.4092E+07  1.6989E+06 -3.2900E+06
0007343   7.5146E+07 -1.4826E+05  4.2515E+05
0007344   7.6821E+07  9.6423E+05 -7.1169E+05
0007345   7.4842E+07  3.6197E+06 -1.1677E+07
0007346   7.6329E+07 -3.1892E+06  2.0864E+06
0007347   7.3737E+07 -2.4056E+06  3.4634E+05
0007348   7.2791E+07 -6.4679E+06 -6.8087E+06
0007349   7.6500E+07  1.6499E+06 -2.0132E+06
0007350   7.2947E+07  2.6146E+06 -1.4795E+06
0007351   7.6714E+07  3.1032E+06 -7.4074E+05
0007352   7.3993E+07 -2.7878E+05  1.1583E+06
0007353   7.3593E+07 -2.4424E+06 -3.1696E+06
0007354   7.4147E+07 -1.6023E+06 -5.7331E+05
0007355   7.3920E+07  1.6688E+06 -1.8689E+06
0007356   7.4122E+07 -3.7531E+05 -3.6987E+06
0007357   7.4197E+07 -1.0455E+06 -1.6693E+06
0007358   7.3612E+07  1.2537E+06  1.8375E+05
0007359   7.5981E+07  5.9987E+06  3.3598E+06
0007360   7.5826E+07  1.2867E+06  1.6252E+06
0007361   7.6322E+07  6.0788E+05 -4.5696E+05
0007362   7.5433E+07 -2.4301E+06  1.7558E+05
0007363   7.3994E+07  1.0078E+06  4.0526E+05
0007364   7.7640E+07  8.3966E+05 -1.6726E+06
0007365   7.4389E+07 -5.7543E+05 -1.5218E+06
0007366   7.4772E+07  4.1972E+06 -1.5174E+06
0007367   7.4886E+07 -1.1439E+06 -5.9328E+05
0007368   7.6365E+07 -1.1714E+05  1.9748E+06
0007369   7.6178E+07  7.3338E+04  1.3129E+06
0007370   7.4297E+07  4.7331E+05 -1.3067E+06
0007371   7.3811E+07 -2.9855E+05 -8.1421E+04
0007372   7.5361E+07  1.7138E+06  2.1607E+05
0007373   7.6432E+07 -2.4635E+06 -2.2639E+06
0007374   7.5001E+07 -2.1138E+06  4.7789E+06
0007375   7.5770E+07  4.6536E+05  5.4997E+05
0007376   7.5317E+07  2.0837E+06  2.8889E+05
0007377   7.7610E+07  1.1426E+06  3.3768E+05
0007378   7.5652E+07  2.0930E+06  2.5580E+06
0007379   7.4596E+07 -9.9492E+05  1.5339E+06
0007380   7.7697E+07  5.5961E+04  1.9958E+06
0007381   7.3663E+07 -8.3130E+05  2.2615E+06
0007382   7.5436E+07 -3.8785E+05  1.9924E+06
0007383   7.6996E+07 -3.2969E+05  1.6421E+05
0007384   7.2898E+07  2.6832E+06 -2.1132E+06
0007385   7.5498E+07  1.6291E+05 -3.0137E+05
0007386   7.7005E+07  2.3327E+05 -1.2840E+06
0007387   7.3268E+07  5.3101E+06  2.6926E+06
0007388   7.4535E+07 -3.8041E+05 -2.6386E+06
0007389   7.4434E+07  1.0561E+06 -2.3285E+06
0007390   7.6523E+07  2.8392E+06  4.1412E+06
0007391   7.6087E+07 -1.2222E+05 -2.1870E+06
0007392   7.7444E+07  7.7572E+05  2.6514E+06
0007393   7.5539E+07  2.5647E+06  5.9599E+05
0007394   7.3143E+07  7.2753E+04  1.6679E+06
0007395   7.4518E+07 -4.6278E+06  5.6668E+06
0007396   7.4411E+07 -5.4291E+05 -1.4613E+06
0007397   7.5546E+07  1.3275E+06 -5.6230E+05
0007398   7.4346E+07  1.4264E+06  5.8036E+05
0007399   7.9610E+07 -1.6999E+06  1.8984E+06
0007400   7.4473E+07  7.7683E+05 -3.0587E+06
0007401   7.5051E+07  7.9826E+05 -1.6041E+06
0007402   7.4049E+07 -8.2045E+05  7.0294E+05
0007403   7.6285E+07  9.9445E+05 -7.0357E+05
0007404   7.6538E+07  7.0227E+05 -4.3983E+04
0007405   7.5725E+07  1.7045E+06 -2.3015E+05
0007406   7.7007E+07  1.7933E+06 -3.8373E+06
0007407   7.5782E+07  2.1492E+06 -1.4883E+06
0007408   7.3277E+07 -2.7330E+06  2.6818E+06
0007409   7.6150E+07 -9.2517E+04  8.4724E+05
0007410   7.3664E+07 -1.1168E+06  8.3667E+05
0007411   7.5317E+07 -2.0640E+06  5.3744E+05
0007412   7.4643E+07  1.0673E+06  2.2246E+06
0007413   7.5627E+07  1.3792E+05  3.4377E+06
0007414   7.4766E+07 -2.8492E+06 -2.8482E+06
0007415   7.5754E+07 -7.3086E+05  1.5183E+06
0007416   7.3226E+07 -6.2749E+05  4.0228E+05
0007417   7.5009E+07 -2.0545E+06  1.4724E+06
0007418   7.3276E+07  1.4520E+06  2.0244E+06
0007419   7.6146E+07 -2.7504E+05 -1.4345E+06
0007420   7.5650E+07 -5.3337E+04 -1.6223E+06
0007421   7.4015E+07 -1.8437E+05  2.5715E+06
0007422   7.5658E+07  2.7153E+06  6.1339E+06
0007423   7.3314E+07 -1.1282E+06  1.1580E+06
0007424   7.5396E+07  2.3192E+06 -2.2810E+06
0007425   7.4877E+07  1.6389E+06  1.8034E+06
0007426   7.4317E+07  1.7671E+06  1.2323E+06
0007427   7.7774E+07  3.1305E+06 -2.0323E+06
0007428   7.5514E+07  2.3130E+06 -2.0599E+06
0007429   7.6006E+07 -2.1861E+06  8.8367E+04
0007430   7.6153E+07  8.2755E+05  3.6746E+05
0007431   7.2531E+07  3.6896E+05 -1.4084E+06
0007432   7.3753E+07 -1.3058E+06  6.0859E+05
0007433   7.5365E+07  1.2952E+06 -2.4638E+06
0007434   7.5311E+07 -4.3917E+06  1.3790E+06
0007435   7.5185E+07 -9.3620E+05  2.2089E+06
0007436   7.5116E+07  1.1906E+06  3.6388E+04
0007437   7.4728E+07 -6.5195E+04  8.5788E+05
0007438   7.4595E+07 -1.7084E+05 -9.1110E+05
0007439   7.5168E+07 -9.9796E+05  3.6963E+05
0007440   7.5340E+07  2.8681E+06  1.0916E+06
0007441   7.3239E+07  5.1724E+05  1.9627E+06
0007442   7.6437E+07  1.1040E+05 -2.0174E+06
0007443   7.6405E+07 -3.1159E+06  3.9437E+05
0007444   7.4077E+07 -1.5066E+06  1.4089E+06
0007445   7.3893E+07 -9.9687E+05  6.7978E+05
0007446   7.5043E+07 -1.7375E+06  2.4504E+06
0007447   7.5883E+07 -1.2940E+06 -3.0719E+06
0007448   7.6563E+07  7.0661E+05  1.7591E+05
0007449   7.3552E+07  3.1966E+06  9.0897E+06
0007450   7.4529E+07 -1.8758E+04  1.8180E+06
0007451   7.3823E+07 -1.3203E+06  4.7353E+06
0007452   7.8228E+07 -2.2434E+06 -7.0711E+05
0007453   7.5005E+07  1.9302E+05  4.6948E+05
0007454   7.5386E+07  3.1014E+06 -2.5306E+06
0007455   7.3719E+07  3.4149E+06 -3.9423E+05
0007456   7.6851E+07  1.1247E+06  3.9697E+06
0007457   7.5056E+07 -4.8856E+05 -1.7878E+06
0007458   7.5117E+07 -3.9146E+06 -1.6315E+06
0007459   7.5220E+07 -2.3428E+06  4.8715E+05
0007460   7.6544E+07 -7.8715E+04 -2.3770E+05
0007461   7.5311E+07 -7.3159E+05 -4.1442E+04
0007462   7.3129E+07  1.0501E+06  1.0024E+06
0007463   7.4556E+07  2.3910E+06  1.8141E+06
0007464   7.4173E+07  4.5919E+06  1.4433E+06
0007465   7.4279E+07 -7.7562E+05 -8.9522E+05
0007466   7.4136E+07 -1.2212E+06  1.2532E+06
0007467   7.6288E+07  1.2714E+06  2.3533E+06
0007468   7.5531E+07 -2.5569E+06 -1.3013E+06
0007469   7.4122E+07  1.0216E+06  7.8094E+04
0007470   7.4957E+07  1.0699E+06  2.9557E+05
0007471   7.6511E+07 -3.7631E+06 -2.5498E+06
0007472   7.3166E+07 -1.0366E+06 -2.3313E+06
0007473   7.6632E+07  3.2440E+06  9.3337E+05
0007474   7.3923E+07 -3.5865E+05  1.5225E+06
0007475   7.4942E+07  2.0219E+06  2.4215E+05
0007476   7.3479E+07 -1.7573E+06 -1.2413E+06
0007477   7.4045E+07  6.0477E+06 -2.2376E+06
0007478   7.5659E+07 -4.1612E+05 -1.4399E+06
0007479   7.3365E+07  8.1800E+05 -1.9569E+06
0007480   7.3561E+07 -1.5878E+06 -1.2617E+06
0007481   7.4676E+07 -1.4447E+06 -1.0044E+05
0007482   7.3585E+07  1.5726E+06 -7.6850E+05
0007483   7.3602E+07  2.3028E+06  1.9929E+06
0007484   7.4806E+07 -1.6739E+05 -2.2786E+06
0007485   7.5255E+07 -1.3392E+06 -5.1888E+05
0007486   7.5467E+07  9.2876E+05 -3.3048E+06
0007487   7.4989E+07  7.8953E+05  2.4863E+05
0007488   7.5853E+07 -8.1381E+05 -1.6705E+06
0007489   7.4106E+07  2.5894E+06  2.5015E+06
0007490   7.5828E+07 -1.6255E+06  8.6443E+05
0007491   7.5841E+07 -2.9540E+06  8.5689E+05
0007492   7.6028E+07 -2.9595E+06  1.7834E+06
0007493   7.3518E+07  9.0842E+05  2.4263E+06
0007494   7.6237E+07 -1.5215E+06  7.0026E+05
0007495   7.5053E+07  1.5649E+03 -1.3164E+06
0007496   7.5630E+07  3.0937E+06 -1.6147E+06
0007497   7.3860E+07 -6.7590E+06  1.0857E+07
0007498   7.5551E+07  1.3354E+06  1.1163E+06
0007499   7.4356E+07  6.6309E+05 -7.6478E+05
0007500   7.4531E+07  1.2057E+06 -7.4689E+05
0007501   7.3395E+07 -5.0458E+05 -3.1784E+05
0007502   7.5110E+07  2.3720E+06 -3.8881E+05
0007503   7.3033E+07  7.9659E+05 -2.9077E+05
0007504   7.5162E+07 -7.4596E+05 -1.4346E+06
0007505   7.4936E+07 -8.0727E+05 -7.6221E+05
0007506   7.6060E+07 -6.0418E+05 -1.2273E+06
0007507   7.5542E+07 -1.0000E+06 -5.9748E+05
0007508   7.6370E+07  1.2264E+06 -1.2608E+06
0007509   7.6365E+07 -1.8652E+05 -2.7816E+06
0007510   7.5531E+07 -1.3951E+05  1.1937E+06
0007511   7.3548E+07 -1.0358E+06 -1.1909E+06
0007512   7.4490E+07 -2.1495E+06  5.0218E+05
0007513   7.6647E+07  5.1715E+03 -1.5873E+06
0007514   7.5499E+07  1.5474E+05 -2.6681E+06
0007515   7.6823E+07  1.1082E+05 -1.4520E+06
0007516   7.6879E+07 -6.5860E+05  5.7390E+04
0007517   7.3737E+07 -8.5744E+05 -1.7874E+06
0007518   7.5820E+07 -1.2317E+06 -1.5000E+06
0007519   7.4344E+07  7.8125E+04  9.0663E+05
0007520   7.7464E+07 -6.6991E+05 -1.3135E+06
0007521   7.3784E+07  1.1313E+06  2.9804E+06
0007522   7.2728E+07  1.6078E+06 -1.0124E+06
0007523   7.4123E+07  1.3420E+06 -1.4535E+06
0007524   7.5049E+07 -1.1929E+06  2.2136E+06
0007525   7.4775E+07  1.2786E+06 -1.2890E+06
0007526   7.5918E+07 -2.5029E+06 -3.8507E+05
0007527   7.3731E+07  1.6520E+06 -1.6791E+06
0007528   7.5476E+07 -4.0068E+05  2.4601E+06
0007529   7.5731E+07  1.3685E+06 -1.6606E+06
0007530   7.6380E+07  1.3397E+06  2.9046E+05
0007531   7.3644E+07  1.4189E+06 -1.5479E+06
0007532   7.4096E+07 -1.5103E+05  2.1117E+06
0007533   7.7164E+07 -1.7059E+05  1.5706E+06
0007534   7.5811E+07  4.9057E+05  4.8704E+05
0007535   7.4271E+07  3.3555E+05 -1.8346E+05
0007536   7.4122E+07  4.5332E+05 -5.2395E+03
0007537   7.5381E+07 -1.4324E+06 -1.1690E+06
0007538   7.4324E+07  6.7357E+05 -5.1677E+05
0007539   7.5896E+07 -1.8482E+06  8.2021E+05
0007540   7.6046E+07 -2.0332E+06  4.4254E+05
0007541   7.6085E+07  1.5939E+05  2.2407E+06
0007542   7.3911E+07  1.0873E+06  7.8918E+05
0007543   7.5052E+07 -5.9207E+05  1.5055E+06
0007544   7.6249E+07  9.3385E+05 -6.5554E+05
0007545   7.6357E+07  1.4888E+05  3.1371E+05
0007546   7.4236E+07 -7.4552E+05 -6.9132E+05
0007547   7.2578E+07  1.5297E+06 -2.7586E+06
0007548   7.4894E+07  1.5129E+06 -1.6003E+05
0007549   7.4212E+07 -4.0314E+06  4.8382E+05
0007550   7.5562E+07 -1.2083E+06  2.2861E+06
0007551   7.1922E+07  3.8340E+05  1.0917E+06
0007552   7.1857E+07 -2.1812E+06 -9.4916E+05
0007553   7.4774E+07  1.2451E+06 -8.4757E+05
0007554   7.4935E+07  4.4052E+05  2.2660E+05
0007555   7.5910E+07 -9.8787E+05 -1.6719E+06
0007556   7.5342E+07 -4.3464E+05  3.4455E+05
0007557   7.5535E+07 -9.1853E+05 -8.6707E+05
0007558   7.5661E+07 -2.8723E+06 -9.9682E+04
0007559   7.5330E+07  4.1537E+03 -7.6652E+05
0007560   7.4289E+07 -6.0394E+05  1.3059E+06
0007561   7.6466E+07  6.1709E+05 -1.3237E+05
0007562   7.4417E+07  3.3066E+06  2.2526E+06
0007563   7.4402E+07  2.5976E+06  4.0878E+06
0007564   7.5864E+07  9.9205E+05  1.9620E+06
0007565   7.5914E+07 -3.4358E+06  1.3312E+06
0007566   7.8448E+07 -1.3683E+06 -6.4173E+05
0007567   7.6663E+07  5.8176E+04  2.9624E+06
0007568   7.6464E+07  2.4508E+05  1.4427E+06
0007569   7.4312E+07 -3.4854E+05  5.6713E+05
0007570   7.2779E+07 -1.1314E+06 -1.1320E+06
0007571   7.2549E+07 -5.0209E+06 -1.5647E+06
0007572   7.5169E+07 -2.0153E+05 -2.1621E+06
0007573   7.1936E+07  8.6760E+05 -2.4385E+04
0007574   7.5778E+07  1.9163E+04 -5.9600E+05
0007575   7.6545E+07 -3.1185E+06 -1.3720E+06
0007576   7.5728E+07  1.4167E+06 -2.8161E+05
0007577   7.7639E+07  5.0810E+05 -2.9301E+06
0007578   7.3044E+07  9.2890E+05 -1.2229E+04
0007579   7.5090E+07  3.0255E+06 -4.0058E+06
0007580   7.3511E+07  2.9917E+06 -3.2691E+06
0007581   7.4383E+07 -3.2076E+05  2.3956E+05
0007582   7.3893E+07  3.2625E+05  2.9630E+06
0007583   7.7577E+07 -2.5042E+06 -3.9870E+06
0007584   7.5610E+07 -1.0008E+06  7.8259E+05
0007585   7.6282E+07  1.0366E+06 -3.6613E+05
0007586   7.4279E+07  9.9719E+05  2.3248E+06
0007587   7.3744E+07 -8.0062E+05  1.7700E+05
0007588   7.5763E+07  1.6847E+06 -2.4259E+06
0007589   7.4898E+07 -8.1517E+05  5.6172E+05
0007590   7.8260E+07  2.6435E+05  1.0758E+05
0007591   7.4315E+07  8.5400E+05  9.4991E+05
0007592   7.5028E+07 -2.2453E+06  9.8558E+05
0007593   7.5189E+07  1.1988E+06 -1.5374E+06
0007594   7.4591E+07  1.0085E+06  1.7825E+06
0007595   7.4123E+07  5.8589E+05  1.5116E+05
0007596   7.5359E+07 -2.3673E+06  7.4195E+04
0007597   7.5765E+07 -2.5409E+06  4.5990E+03
0007598   7.4621E+07 -9.4381E+05 -1.0094E+06
0007599   7.4152E+07  2.0736E+06  7.0802E+05
0007600   7.6175E+07  3.0414E+06  3.1825E+06
0007601   7.6358E+07 -1.3727E+06 -6.7143E+05
0007602   7.5471E+07  5.7245E+05  1.7675E+06
0007603   7.5249E+07  3.3609E+06 -6.5456E+05
0007604   7.6657E+07  3.3320E+06  4.0518E+04
0007605   7.5963E+07  9.9288E+05  4.1738E+05
0007606   7.2871E+07  1.2661E+06 -1.2932E+06
0007607   7.4313E+07 -2.7129E+06  2.3491E+06
0007608   7.4102E+07 -1.3983E+06 -1.4482E+06
0007609   7.4361E+07 -8.7430E+05 -2.7474E+05
0007610   7.6298E+07  2.1572E+06 -8.0949E+05
0007611   7.5003E+07 -1.4373E+06  3.6905E+06
0007612   7.0994E+07 -5.8865E+05  1.0365E+06
0007613   7.6050E+07 -1.8039E+06 -1.8586E+06
0007614   7.2237E+07 -1.4990E+06 -2.0899E+06
0007615   7.5159E+07  1.6335E+06 -1.0121E+06
0007616   7.5836E+07 -1.0725E+06 -4.8901E+05
0007617   7.3615E+07 -3.1503E+06  2.7780E+06
0007618   7.5182E+07  1.5101E+06  4.5610E+05
0007619   7.7474E+07 -2.1986E+06 -5.9972E+05
0007620   7.5245E+07 -2.8142E+05 -1.9019E+06
0007621   7.7395E+07 -2.5351E+06 -3.2709E+06
0007622   7.6033E+07 -6.1634E+05 -6.2753E+05
0007623   7.4734E+07  1.2721E+06 -2.6946E+06
0007624   7.3420E+07 -2.4092E+06 -2.0580E+05
0007625   7.6408E+07 -9.5618E+05  1.7633E+05
0007626   7.4353E+07 -1.7361E+06  2.7051E+06
0007627   7.3257E+07  1.7892E+06 -7.5421E+05
0007628   7.5858E+07  2.4191E+06  5.8290E+05
0007629   7.5321E+07  1.9128E+06  2.5543E+06
0007630   7.3715E+07 -2.1700E+06  3.1379E+06
0007631   7.7411E+07  1.3517E+05  3.2331E+05
0007632   7.4869E+07 -8.9229E+05  3.0386E+06
0007633   7.7224E+07 -5.6637E+04  4.4752E+05
0007634   7.2633E+07  1.0881E+05 -6.4519E+05
0007635   7.3814E+07 -1.2206E+06 -4.8431E+05
0007636   7.4393E+07  1.1957E+06 -7.6143E+05
0007637   7.6075E+07 -8.6607E+04 -1.2405E+06
0007638   7.4876E+07  2.7755E+05 -1.0283E+06
0007639   7.6573E+07 -2.6255E+05 -4.2748E+05
0007640   7.2966E+07  9.0614E+05 -8.9339E+04
0007641   7.6345E+07 -1.2327E+06  9.7532E+05
0007642   7.5827E+07 -4.9756E+05  1.1536E+06
0007643   7.6118E+07  3.7181E+06  2.2470E+06
0007644   7.4485E+07 -4.9364E+05 -1.4365E+06
0007645   7.4657E+07  2.2230E+06  2.6136E+06
0007646   7.4648E+07  1.8382E+04 -1.8137E+06
0007647   7.4622E+07 -1.1210E+06 -3.6810E+06
0007648   7.4798E+07 -2.6660E+03  4.3302E+06
0007649   7.4907E+07 -3.0642E+06  8.8575E+05
0007650   7.6166E+07 -8.9191E+05  3.9076E+05
0007651   7.5105E+07  1.6980E+06  3.2066E+06
0007652   7.3711E+07 -1.2607E+06 -1.3463E+06
0007653   7.4570E+07  1.5325E+06 -1.9517E+06
0007654   7.6902E+07 -1.9748E+06  4.2447E+04
0007655   7.3511E+07  6.8178E+06 -6.8402E+05
0007656   7.4967E+07  8.4548E+05 -2.0052E+06
0007657   7.5244E+07 -3.8973E+05 -4.0148E+06
0007658   7.5551E+07 -5.9310E+05 -3.0881E+05
0007659   7.6575E+07  5.1197E+05  2.3146E+06
0007660   7.4840E+07 -1.7290E+06  6.9355E+06
0007661   7.4128E+07 -4.3610E+05  2.5297E+06
0007662   7.7377E+07 -4.1428E+04  2.4460E+05
0007663   7.4385E+07 -2.3752E+06  3.5001E+06
0007664   7.5934E+07 -1.0335E+06  6.6496E+04
0007665   7.5519E+07  1.1086E+06 -7.1890E+05
0007666   7.3806E+07 -1.3735E+06 -1.0082E+06
0007667   7.7539E+07 -3.0426E+06 -2.1975E+06
0007668   7.1505E+07  7.9387E+05  8.4857E+05
0007669   7.6491E+07 -2.4280E+06  1.7281E+06
0007670   7.4215E+07  4.2847E+05 -9.3655E+05
0007671   7.7113E+07  1.9495E+06  1.4327E+06
0007672   7.8048E+07 -9.5648E+05 -2.2436E+06
0007673   7.7595E+07 -1.7649E+06  2.9543E+06
0007674   7.3895E+07  8.4534E+05 -1.0328E+06
0007675   7.5883E+07  2.8320E+06  2.3814E+05
0007676   7.4557E+07 -2.7100E+04  2.2997E+06
0007677   7.3530E+07 -2.0977E+04 -4.7899E+05
0007678   7.6724E+07  7.4034E+05  2.9261E+06
0007679   7.5428E+07 -8.6836E+05 -8.8323E+05
0007680   7.6447E+07  1.6354E+05 -2.6251E+06
0007681   7.7599E+07 -1.3771E+06 -1.9715E+05
0007682   7.6448E+07  6.1802E+05  2.1539E+06
0007683   7.7108E+07 -1.2309E+06  9.8613E+04
0007684   7.4597E+07  3.1213E+05 -1.2613E+06
0007685   7.6894E+07 -6.5370E+04  7.3255E+03
0007686   7.5341E+07 -1.8544E+06 -3.1882E+05
0007687   7.3319E+07  1.7507E+06  1.2259E+05
0007688   7.5315E+07 -4.3612E+05 -2.8718E+05
0007689   7.6745E+07 -8.2660E+05  2.6279E+05
0007690   7.3414E+07  1.3899E+06  2.8075E+05
0007691   7.4545E+07  1.7119E+06  3.5849E+05
0007692   7.3304E+07  1.2217E+06 -1.1528E+06
0007693   7.3695E+07  1.2951E+04 -5.1447E+05
0007694   7.5901E+07 -1.6586E+06 -1.4871E+06
0007695   7.2096E+07 -1.3970E+06 -6.4668E+05
0007696   7.7117E+07 -6.2755E+05  2.0825E+06
0007697   7.4522E+07  1.8325E+06  4.7957E+05
0007698   7.6163E+07  1.4156E+06  1.6710E+06
0007699   7.5118E+07 -5.8075E+05 -2.9200E+06
0007700   7.6226E+07  1.8164E+05 -1.7149E+06
0007701   7.7362E+07  2.8873E+05 -8.2655E+05
0007702   7.3144E+07  7.6370E+05 -3.8888E+06
0007703   7.3473E+07 -2.2567E+06  3.0295E+05
0007704   7.4193E+07  1.9709E+06  3.4031E+06
0007705   6.9799E+07  8.9629E+06  5.3651E+06
0007706   7.6028E+07  1.7278E+06  3.0774E+05
0007707   7.3142E+07 -2.0612E+06  7.4353E+05
0007708   7.4678E+07 -3.4967E+05 -2.0249E+06
0007709   7.4557E+07  1.7046E+06  1.3861E+06
0007710   7.7385E+07 -2.0833E+05 -2.3247E+06
0007711   7.2470E+07  1.1658E+06  1.0749E+06
0007712   7.5041E+07 -1.3000E+05  7.3782E+05
0007713   7.4833E+07 -7.1817E+04 -8.8889E+04
0007714   7.4290E+07  3.0025E+05  1.4923E+06
0007715   7.3933E+07 -2.0300E+06 -9.7723E+05
0007716   7.3130E+07  2.1613E+06  2.8687E+06
0007717   7.5410E+07 -4.9495E+05 -2.8730E+06
0007718   7.4401E+07  4.9260E+04  1.2082E+06
0007719   7.4306E+07 -4.2243E+05  1.9285E+06
0007720   7.5715E+07 -4.7931E+05  8.7577E+05
0007721   7.6915E+07  1.4585E+06  7.7479E+05
0007722   7.5151E+07  2.4222E+06 -3.3317E+06
0007723   7.6285E+07  1.6103E+05  2.4820E+06
0007724   7.4104E+07 -1.7123E+06 -1.8521E+06
0007725   7.4646E+07  1.0939E+06 -2.4178E+06
0007726   7.4478E+07 -3.1406E+06 -1.4327E+06
0007727   7.4918E+07  1.5668E+06  2.5535E+05
0007728   7.2337E+07 -6.6349E+05  2.2549E+06
0007729   7.5291E+07  4.6715E+05  1.2070E+06
0007730   7.4584E+07  5.4401E+05 -3.2595E+06
0007731   7.5801E+07  1.6253E+05 -1.0025E+06
0007732   7.7153E+07  1.6142E+06 -9.8994E+05
0007733   7.6609E+07  2.0761E+05 -2.9623E+06
0007734   7.2607E+07 -8.5707E+05  2.9337E+06
0007735   7.4056E+07  1.4259E+06  2.6828E+06
0007736   7.3870E+07 -1.7402E+06 -1.1015E+06
0007737   7.3524E+07  1.4250E+05 -3.9719E+05
0007738   7.5368E+07  5.2677E+05  6.3732E+05
0007739   7.5711E+07 -3.1248E+05  8.4990E+05
0007740   7.6019E+07  9.4321E+05 -2.3488E+06
0007741   7.5240E+07 -1.2137E+05 -2.4240E+05
0007742   7.6520E+07 -8.6217E+05  1.4160E+06
0007743   7.2900E+07 -7.8082E+04 -8.3533E+05
0007744   7.3800E+07 -2.2328E+06  9.2751E+05
0007745   7.6133E+07 -2.9609E+06 -2.1149E+06
0007746   7.6277E+07 -1.8731E+06 -1.4806E+06
0007747   7.5442E+07  1.8817E+06  5.4812E+05
0007748   7.5543E+07 -2.0340E+05  4.1816E+05
0007749   7.6454E+07 -6.9955E+05 -1.9298E+06
0007750   7.5248E+07 -1.1653E+06  1.8546E+06
0007751   7.3952E+07 -6.5503E+06 -1.6420E+06
0007752   7.3645E+07 -4.0465E+04 -3.8783E+06
0007753   7.7940E+07  4.4049E+05  8.8872E+05
0007754   7.6023E+07  5.3116E+05 -3.1299E+05
0007755   7.8311E+07 -1.6631E+06 -1.8853E+05
0007756   7.4500E+07 -3.5729E+06 -6.6078E+05
0007757   7.4911E+07 -4.4473E+05 -3.1927E+05
0007758   7.5026E+07  2.3203E+06 -1.3861E+06
0007759   7.4465E+07 -1.0808E+06 -6.5454E+04
0007760   7.7346E+07  8.6615E+04 -2.4711E+06
0007761   7.4683E+07  1.0638E+06 -5.1886E+05
